movie_id,movie_idx,title,genres,genre_primary,year,genre_idx,year_idx
2886,1947,"Adventures of Elmo in Grouchland, The (1999)",Children's|Comedy,Children's,1999,3,79
2887,1948,Simon Sez (1999),Drama,Drama,1999,7,79
2888,1949,Drive Me Crazy (1999),Comedy|Romance,Comedy,1999,4,79
2889,1950,"Mystery, Alaska (1999)",Comedy,Comedy,1999,4,79
289,1951,Only You (1994),Comedy|Romance,Comedy,1994,4,74
2890,1952,Three Kings (1999),Drama|War,Drama,1999,7,79
2891,1953,"Happy, Texas (1999)",Comedy,Comedy,1999,4,79
2892,1954,New Rose Hotel (1998),Action|Drama,Action,1998,0,78
2893,1955,Plunkett & MaCleane (1999),Action|Drama,Action,1999,0,79
2894,1956,Romance (1999),Drama|Romance,Drama,1999,7,79
2895,1957,Napoleon and Samantha (1972),Adventure,Adventure,1972,1,52
2896,1958,Alvarez Kelly (1966),Western,Western,1966,17,46
2897,1959,And the Ship Sails On (E la nave va) (1984),Comedy|War,Comedy,1984,4,64
2898,1960,"Dark Half, The (1993)",Horror|Mystery,Horror,1993,10,73
2899,1961,Gulliver's Travels (1939),Adventure|Animation|Children's,Adventure,1939,1,19
29,1962,"City of Lost Children, The (1995)",Adventure|Sci-Fi,Adventure,1995,1,75
290,1963,Once Were Warriors (1994),Crime|Drama,Crime,1994,5,74
2900,1964,Monkey Shines (1988),Horror|Sci-Fi,Horror,1988,10,68
2901,1965,Phantasm (1979),Horror|Sci-Fi,Horror,1979,10,59
2902,1966,Psycho II (1983),Horror|Thriller,Horror,1983,10,63
2903,1967,Psycho III (1986),Horror|Thriller,Horror,1986,10,66
2904,1968,Rain (1932),Drama,Drama,1932,7,12
2905,1969,Sanjuro (1962),Action|Adventure,Action,1962,0,42
2906,1970,Random Hearts (1999),Drama|Romance,Drama,1999,7,79
2907,1971,Superstar (1999),Comedy,Comedy,1999,4,79
2908,1972,Boys Don't Cry (1999),Drama,Drama,1999,7,79
2909,1973,"Five Wives, Three Secretaries and Me (1998)",Documentary,Documentary,1998,6,78
291,1974,Poison Ivy II (1995),Thriller,Thriller,1995,15,75
2911,1975,"Grandfather, The (El Abuelo) (1998)",Drama,Drama,1998,7,78
2912,1976,"Limey, The (1999)",Action|Crime|Drama,Action,1999,0,79
2913,1977,"Mating Habits of the Earthbound Human, The (1998)",Comedy,Comedy,1998,4,78
2914,1978,Molly (1999),Comedy|Drama,Comedy,1999,4,79
2915,1979,Risky Business (1983),Comedy,Comedy,1983,4,63
2916,1980,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,Action,1990,0,70
2917,1981,Body Heat (1981),Crime|Thriller,Crime,1981,5,61
2918,1982,Ferris Bueller's Day Off (1986),Comedy,Comedy,1986,4,66
2919,1983,Year of Living Dangerously (1982),Drama|Romance,Drama,1982,7,62
292,1984,Outbreak (1995),Action|Drama|Thriller,Action,1995,0,75
2920,1985,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance,Drama,1945,7,25
2921,1986,High Plains Drifter (1972),Western,Western,1972,17,52
2922,1987,Hang 'em High (1967),Western,Western,1967,17,47
2923,1988,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy,Comedy,1977,4,57
2924,1989,Drunken Master (Zui quan) (1979),Action|Comedy,Action,1979,0,59
2925,1990,"Conformist, The (Il Conformista) (1970)",Drama,Drama,1970,7,50
2926,1991,Hairspray (1988),Comedy|Drama,Comedy,1988,4,68
2927,1992,Brief Encounter (1946),Drama|Romance,Drama,1946,7,26
2928,1993,"Razor's Edge, The (1984)",Drama,Drama,1984,7,64
2929,1994,Reds (1981),Drama,Drama,1981,7,61
293,1995,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller,Crime,1994,5,74
2930,1996,Return with Honor (1998),Documentary,Documentary,1998,6,78
2931,1997,Time of the Gypsies (Dom za vesanje) (1989),Drama,Drama,1989,7,69
2932,1998,Days of Heaven (1978),Drama,Drama,1978,7,58
2933,1999,"Fire Within, The (Le Feu Follet) (1963)",Drama,Drama,1963,7,43
2934,2000,"Love Bewitched, A (El Amor Brujo) (1986)",Musical,Musical,1986,11,66
2935,2001,"Lady Eve, The (1941)",Comedy|Romance,Comedy,1941,4,21
2936,2002,Sullivan's Travels (1942),Comedy,Comedy,1942,4,22
2937,2003,"Palm Beach Story, The (1942)",Comedy,Comedy,1942,4,22
2938,2004,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama,Drama,1986,7,66
2939,2005,Niagara (1953),Drama|Thriller,Drama,1953,7,33
294,2006,"Perez Family, The (1995)",Comedy|Romance,Comedy,1995,4,75
2940,2007,Gilda (1946),Film-Noir,Film-Noir,1946,9,26
2941,2008,South Pacific (1958),Musical|Romance|War,Musical,1958,11,38
2942,2009,Flashdance (1983),Drama|Romance,Drama,1983,7,63
2943,2010,Indochine (1992),Drama|Romance,Drama,1992,7,72
2944,2011,"Dirty Dozen, The (1967)",Action|War,Action,1967,0,47
2945,2012,Mike's Murder (1984),Mystery,Mystery,1984,12,64
2946,2013,Help! (1965),Comedy|Musical,Comedy,1965,4,45
2947,2014,Goldfinger (1964),Action,Action,1964,0,44
2948,2015,From Russia with Love (1963),Action,Action,1963,0,43
2949,2016,Dr. No (1962),Action,Action,1962,0,42
295,2017,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,Comedy,1995,4,75
2950,2018,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,Adventure,1980,1,60
2951,2019,"Fistful of Dollars, A (1964)",Action|Western,Action,1964,0,44
2952,2020,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,Crime,1996,5,76
2953,2021,Home Alone 2: Lost in New York (1992),Children's|Comedy,Children's,1992,3,72
2955,2022,Penitentiary II (1982),Drama,Drama,1982,7,62
2956,2023,Someone to Watch Over Me (1987),Action|Crime|Thriller,Action,1987,0,67
2959,2024,Fight Club (1999),Drama,Drama,1999,7,79
296,2025,Pulp Fiction (1994),Crime|Drama,Crime,1994,5,74
2960,2026,Beefcake (1999),Drama,Drama,1999,7,79
2961,2027,"Story of Us, The (1999)",Comedy|Drama,Comedy,1999,4,79
2962,2028,Fever Pitch (1997),Comedy|Romance,Comedy,1997,4,77
2963,2029,Joe the King (1999),Crime|Drama,Crime,1999,5,79
2964,2030,Julien Donkey-Boy (1999),Drama,Drama,1999,7,79
2965,2031,"Omega Code, The (1999)",Action,Action,1999,0,79
2966,2032,"Straight Story, The (1999)",Drama,Drama,1999,7,79
2967,2033,"Bad Seed, The (1956)",Drama|Thriller,Drama,1956,7,36
2968,2034,Time Bandits (1981),Adventure|Fantasy|Sci-Fi,Adventure,1981,1,61
2969,2035,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance,Drama,1966,7,46
297,2036,Panther (1995),Drama,Drama,1995,7,75
2970,2037,Fitzcarraldo (1982),Adventure|Drama,Adventure,1982,1,62
2971,2038,All That Jazz (1979),Musical,Musical,1979,11,59
2972,2039,Red Sorghum (Hong Gao Liang) (1987),Drama|War,Drama,1987,7,67
2973,2040,Crimes and Misdemeanors (1989),Comedy,Comedy,1989,4,69
2974,2041,Bats (1999),Horror|Thriller,Horror,1999,10,79
2975,2042,"Best Man, The (1999)",Drama,Drama,1999,7,79
2976,2043,Bringing Out the Dead (1999),Drama|Horror,Drama,1999,7,79
2977,2044,Crazy in Alabama (1999),Comedy|Drama,Comedy,1999,4,79
2978,2045,Three to Tango (1999),Comedy|Romance,Comedy,1999,4,79
2979,2046,Body Shots (1999),Drama,Drama,1999,7,79
298,2047,Pushing Hands (1992),Comedy,Comedy,1992,4,72
2981,2048,"Brother, Can You Spare a Dime? (1975)",Documentary,Documentary,1975,6,55
2982,2049,"Guardian, The (1990)",Horror|Thriller,Horror,1990,10,70
2983,2050,"Ipcress File, The (1965)",Thriller,Thriller,1965,15,45
2984,2051,On Any Sunday (1971),Documentary,Documentary,1971,6,51
2985,2052,Robocop (1987),Action|Crime|Sci-Fi,Action,1987,0,67
2986,2053,Robocop 2 (1990),Action|Crime|Sci-Fi,Action,1990,0,70
2987,2054,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,Adventure,1988,1,68
2988,2055,Melvin and Howard (1980),Drama,Drama,1980,7,60
2989,2056,For Your Eyes Only (1981),Action,Action,1981,0,61
299,2057,Priest (1994),Drama,Drama,1994,7,74
2990,2058,Licence to Kill (1989),Action,Action,1989,0,69
2991,2059,Live and Let Die (1973),Action,Action,1973,0,53
2992,2060,Rawhead Rex (1986),Horror|Thriller,Horror,1986,10,66
2993,2061,Thunderball (1965),Action,Action,1965,0,45
2994,2062,"City, The (1998)",Drama,Drama,1998,7,78
2995,2063,"House on Haunted Hill, The (1999)",Horror,Horror,1999,10,79
2996,2064,Music of the Heart (1999),Drama,Drama,1999,7,79
2997,2065,Being John Malkovich (1999),Comedy,Comedy,1999,4,79
2998,2066,Dreaming of Joseph Lees (1998),Romance,Romance,1998,13,78
2999,2067,Man of the Century (1999),Comedy,Comedy,1999,4,79
3,2068,Grumpier Old Men (1995),Comedy|Romance,Comedy,1995,4,75
30,2069,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Drama,Drama,1995,7,75
300,2070,Quiz Show (1994),Drama,Drama,1994,7,74
3000,2071,"Princess Mononoke, The (Mononoke Hime) (1997)",Action|Adventure|Animation,Action,1997,0,77
3001,2072,"Suburbans, The (1999)",Drama,Drama,1999,7,79
3002,2073,My Best Fiend (Mein liebster Feind) (1999),Documentary,Documentary,1999,6,79
3003,2074,Train of Life (Train De Vie) (1998),Comedy|Drama,Comedy,1998,4,78
3004,2075,"Bachelor, The (1999)",Comedy|Romance,Comedy,1999,4,79
3005,2076,"Bone Collector, The (1999)",Thriller,Thriller,1999,15,79
3006,2077,"Insider, The (1999)",Drama,Drama,1999,7,79
3007,2078,American Movie (1999),Documentary,Documentary,1999,6,79
3008,2079,Last Night (1998),Thriller,Thriller,1998,15,78
301,2080,Picture Bride (1995),Drama|Romance,Drama,1995,7,75
3010,2081,Rosetta (1999),Drama,Drama,1999,7,79
3011,2082,"They Shoot Horses, Don't They? (1969)",Drama,Drama,1969,7,49
3012,2083,Battling Butler (1926),Comedy,Comedy,1926,4,6
3013,2084,Bride of Re-Animator (1990),Comedy|Horror,Comedy,1990,4,70
3014,2085,Bustin' Loose (1981),Comedy,Comedy,1981,4,61
3015,2086,Coma (1978),Thriller,Thriller,1978,15,58
3016,2087,Creepshow (1982),Horror,Horror,1982,10,62
3017,2088,Creepshow 2 (1987),Horror,Horror,1987,10,67
3018,2089,Re-Animator (1985),Horror,Horror,1985,10,65
3019,2090,Drugstore Cowboy (1989),Crime|Drama,Crime,1989,5,69
302,2091,Queen Margot (La Reine Margot) (1994),Drama|Romance,Drama,1994,7,74
3020,2092,Falling Down (1993),Action|Drama,Action,1993,0,73
3021,2093,"Funhouse, The (1981)",Horror,Horror,1981,10,61
3022,2094,"General, The (1927)",Comedy,Comedy,1927,4,7
3024,2095,Piranha (1978),Horror|Sci-Fi,Horror,1978,10,58
3025,2096,Rough Night in Jericho (1967),Western,Western,1967,17,47
3026,2097,Slaughterhouse (1987),Horror,Horror,1987,10,67
3027,2098,Slaughterhouse 2 (1988),Horror,Horror,1988,10,68
3028,2099,"Taming of the Shrew, The (1967)",Comedy,Comedy,1967,4,47
3029,2100,Nighthawks (1981),Action|Drama,Action,1981,0,61
303,2101,"Quick and the Dead, The (1995)",Action|Adventure|Western,Action,1995,0,75
3030,2102,Yojimbo (1961),Comedy|Drama|Western,Comedy,1961,4,41
3031,2103,Repossessed (1990),Comedy,Comedy,1990,4,70
3032,2104,"Omega Man, The (1971)",Sci-Fi,Sci-Fi,1971,14,51
3033,2105,Spaceballs (1987),Comedy|Sci-Fi,Comedy,1987,4,67
3034,2106,Robin Hood (1973),Animation|Children's,Animation,1973,2,53
3035,2107,Mister Roberts (1955),Comedy|Drama|War,Comedy,1955,4,35
3036,2108,Quest for Fire (1981),Adventure,Adventure,1981,1,61
3037,2109,Little Big Man (1970),Comedy|Drama|Western,Comedy,1970,4,50
3038,2110,"Face in the Crowd, A (1957)",Drama,Drama,1957,7,37
3039,2111,Trading Places (1983),Comedy,Comedy,1983,4,63
304,2112,Roommates (1995),Comedy|Drama,Comedy,1995,4,75
3040,2113,Meatballs (1979),Comedy,Comedy,1979,4,59
3041,2114,Meatballs Part II (1984),Comedy,Comedy,1984,4,64
3042,2115,Meatballs III (1987),Comedy,Comedy,1987,4,67
3043,2116,Meatballs 4 (1992),Comedy,Comedy,1992,4,72
3044,2117,Dead Again (1991),Mystery|Romance|Thriller,Mystery,1991,12,71
3045,2118,Peter's Friends (1992),Comedy|Drama,Comedy,1992,4,72
3046,2119,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,Comedy,1995,4,75
3047,2120,Experience Preferred... But Not Essential (1982),Drama,Drama,1982,7,62
3048,2121,Under the Rainbow (1981),Comedy,Comedy,1981,4,61
3049,2122,How I Won the War (1967),Comedy|War,Comedy,1967,4,47
305,2123,Ready to Wear (Pret-A-Porter) (1994),Comedy,Comedy,1994,4,74
3050,2124,Light It Up (1999),Drama,Drama,1999,7,79
3051,2125,Anywhere But Here (1999),Drama,Drama,1999,7,79
3052,2126,Dogma (1999),Comedy,Comedy,1999,4,79
3053,2127,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,Drama,1999,7,79
3054,2128,Pokémon: The First Movie (1998),Animation|Children's,Animation,1998,2,78
3055,2129,Felicia's Journey (1999),Thriller,Thriller,1999,15,79
3056,2130,Oxygen (1999),Thriller,Thriller,1999,15,79
3057,2131,Where's Marlowe? (1999),Comedy,Comedy,1999,4,79
3058,2132,"Ape, The (1940)",Horror|Sci-Fi,Horror,1940,10,20
306,2133,Three Colors: Red (1994),Drama,Drama,1994,7,74
3060,2134,"Commitments, The (1991)",Comedy|Drama,Comedy,1991,4,71
3061,2135,Holiday Inn (1942),Comedy|Musical,Comedy,1942,4,22
3062,2136,"Longest Day, The (1962)",Action|Drama|War,Action,1962,0,42
3063,2137,Poison Ivy (1992),Thriller,Thriller,1992,15,72
3064,2138,Poison Ivy: New Seduction (1997),Thriller,Thriller,1997,15,77
3065,2139,Ten Benny (1997),Drama,Drama,1997,7,77
3066,2140,Tora! Tora! Tora! (1970),War,War,1970,16,50
3067,2141,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama,Comedy,1988,4,68
3068,2142,"Verdict, The (1982)",Drama,Drama,1982,7,62
3069,2143,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama,Drama,1972,7,52
307,2144,Three Colors: Blue (1993),Drama,Drama,1993,7,73
3070,2145,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,Adventure,1984,1,64
3071,2146,Stand and Deliver (1987),Drama,Drama,1987,7,67
3072,2147,Moonstruck (1987),Comedy,Comedy,1987,4,67
3073,2148,"Sandpiper, The (1965)",Drama|Romance,Drama,1965,7,45
3074,2149,Jeremiah Johnson (1972),Western,Western,1972,17,52
3075,2150,Repulsion (1965),Thriller,Thriller,1965,15,45
3076,2151,Irma la Douce (1963),Comedy,Comedy,1963,4,43
3077,2152,42 Up (1998),Documentary,Documentary,1998,6,78
3078,2153,Liberty Heights (1999),Drama,Drama,1999,7,79
3079,2154,Mansfield Park (1999),Drama,Drama,1999,7,79
308,2155,Three Colors: White (1994),Drama,Drama,1994,7,74
3081,2156,Sleepy Hollow (1999),Horror|Romance,Horror,1999,10,79
3082,2157,"World Is Not Enough, The (1999)",Action|Thriller,Action,1999,0,79
3083,2158,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama,Comedy,1999,4,79
3084,2159,Home Page (1999),Documentary,Documentary,1999,6,79
3085,2160,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror,Horror,1982,10,62
3086,2161,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy,Comedy,1934,4,14
3087,2162,Scrooged (1988),Comedy,Comedy,1988,4,68
3088,2163,Harvey (1950),Comedy,Comedy,1950,4,30
3089,2164,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama,Drama,1948,7,28
309,2165,"Red Firecracker, Green Firecracker (1994)",Drama,Drama,1994,7,74
3090,2166,Matewan (1987),Drama,Drama,1987,7,67
3091,2167,Kagemusha (1980),Drama|War,Drama,1980,7,60
3092,2168,Chushingura (1962),Drama,Drama,1962,7,42
3093,2169,McCabe & Mrs. Miller (1971),Drama|Western,Drama,1971,7,51
3094,2170,Maurice (1987),Drama|Romance,Drama,1987,7,67
3095,2171,"Grapes of Wrath, The (1940)",Drama,Drama,1940,7,20
3096,2172,My Man Godfrey (1957),Comedy,Comedy,1957,4,37
3097,2173,"Shop Around the Corner, The (1940)",Comedy|Romance,Comedy,1940,4,20
3098,2174,"Natural, The (1984)",Drama,Drama,1984,7,64
3099,2175,Shampoo (1975),Comedy|Romance,Comedy,1975,4,55
31,2176,Dangerous Minds (1995),Drama,Drama,1995,7,75
310,2177,Rent-a-Kid (1995),Comedy,Comedy,1995,4,75
3100,2178,"River Runs Through It, A (1992)",Drama,Drama,1992,7,72
3101,2179,Fatal Attraction (1987),Thriller,Thriller,1987,15,67
3102,2180,Jagged Edge (1985),Thriller,Thriller,1985,15,65
3103,2181,Stanley & Iris (1990),Drama|Romance,Drama,1990,7,70
3104,2182,Midnight Run (1988),Action|Adventure|Comedy|Crime,Action,1988,0,68
3105,2183,Awakenings (1990),Drama,Drama,1990,7,70
3106,2184,Come See the Paradise (1990),Drama|Romance,Drama,1990,7,70
3107,2185,Backdraft (1991),Action|Drama,Action,1991,0,71
3108,2186,"Fisher King, The (1991)",Comedy|Drama|Romance,Comedy,1991,4,71
3109,2187,"River, The (1984)",Drama,Drama,1984,7,64
311,2188,Relative Fear (1994),Horror|Thriller,Horror,1994,10,74
3110,2189,Country (1984),Drama,Drama,1984,7,64
3111,2190,Places in the Heart (1984),Drama,Drama,1984,7,64
3112,2191,'Night Mother (1986),Drama,Drama,1986,7,66
3113,2192,End of Days (1999),Action|Thriller,Action,1999,0,79
3114,2193,Toy Story 2 (1999),Animation|Children's|Comedy,Animation,1999,2,79
3115,2194,Flawless (1999),Drama,Drama,1999,7,79
3116,2195,Miss Julie (1999),Drama,Drama,1999,7,79
3117,2196,Ride with the Devil (1999),Drama|Romance|War,Drama,1999,7,79
3118,2197,Tumbleweeds (1999),Drama,Drama,1999,7,79
3119,2198,Bay of Blood (Reazione a catena) (1971),Horror,Horror,1971,10,51
312,2199,Stuart Saves His Family (1995),Comedy,Comedy,1995,4,75
3120,2200,"Distinguished Gentleman, The (1992)",Comedy,Comedy,1992,4,72
3121,2201,"Hitch-Hiker, The (1953)",Film-Noir,Film-Noir,1953,9,33
3122,2202,Santa Fe Trail (1940),Drama|Romance|Western,Drama,1940,7,20
3123,2203,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy,Comedy,1989,4,69
3124,2204,Agnes Browne (1999),Comedy|Drama,Comedy,1999,4,79
3125,2205,"End of the Affair, The (1999)",Drama,Drama,1999,7,79
3126,2206,"End of the Affair, The (1955)",Drama,Drama,1955,7,35
3127,2207,Holy Smoke (1999),Drama,Drama,1999,7,79
3128,2208,"Map of the World, A (1999)",Drama,Drama,1999,7,79
3129,2209,Sweet and Lowdown (1999),Comedy|Drama,Comedy,1999,4,79
313,2210,"Swan Princess, The (1994)",Animation|Children's,Animation,1994,2,74
3130,2211,Bonfire of the Vanities (1990),Comedy,Comedy,1990,4,70
3131,2212,Broadway Damage (1997),Comedy,Comedy,1997,4,77
3132,2213,Daddy Long Legs (1919),Comedy,Comedy,1919,4,0
3133,2214,Go West (1925),Comedy,Comedy,1925,4,5
3134,2215,"Grand Illusion (Grande illusion, La) (1937)",Drama|War,Drama,1937,7,17
3135,2216,"Great Santini, The (1979)",Drama,Drama,1979,7,59
3136,2217,"James Dean Story, The (1957)",Documentary,Documentary,1957,6,37
3137,2218,"Sea Wolves, The (1980)",Action|War,Action,1980,0,60
3138,2219,Stealing Home (1988),Drama,Drama,1988,7,68
3139,2220,Tarzan the Fearless (1933),Action|Adventure,Action,1933,0,13
314,2221,"Secret of Roan Inish, The (1994)",Drama,Drama,1994,7,74
3140,2222,"Three Ages, The (1923)",Comedy,Comedy,1923,4,4
3141,2223,"Two Jakes, The (1990)",Drama,Drama,1990,7,70
3142,2224,U2: Rattle and Hum (1988),Documentary|Musical,Documentary,1988,6,68
3143,2225,Hell in the Pacific (1968),Drama|War,Drama,1968,7,48
3144,2226,"Glass Bottom Boat, The (1966)",Comedy|Romance,Comedy,1966,4,46
3145,2227,"Cradle Will Rock, The (1999)",Drama,Drama,1999,7,79
3146,2228,Deuce Bigalow: Male Gigolo (1999),Comedy,Comedy,1999,4,79
3147,2229,"Green Mile, The (1999)",Drama|Thriller,Drama,1999,7,79
3148,2230,"Cider House Rules, The (1999)",Drama,Drama,1999,7,79
3149,2231,Diamonds (1999),Mystery,Mystery,1999,12,79
315,2232,"Specialist, The (1994)",Action,Action,1994,0,74
3150,2233,"War Zone, The (1999)",Drama,Drama,1999,7,79
3151,2234,"Bat Whispers, The (1930)",Crime|Drama|Mystery,Crime,1930,5,10
3152,2235,"Last Picture Show, The (1971)",Drama,Drama,1971,7,51
3153,2236,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,Action,1958,0,38
3154,2237,Blood on the Sun (1945),Drama|War,Drama,1945,7,25
3155,2238,Anna and the King (1999),Drama|Romance,Drama,1999,7,79
3156,2239,Bicentennial Man (1999),Comedy|Drama|Sci-Fi,Comedy,1999,4,79
3157,2240,Stuart Little (1999),Children's|Comedy,Children's,1999,3,79
3158,2241,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,Drama,1999,7,79
3159,2242,Fantasia 2000 (1999),Animation|Children's|Musical,Animation,1999,2,79
316,2243,Stargate (1994),Action|Adventure|Sci-Fi,Action,1994,0,74
3160,2244,Magnolia (1999),Drama,Drama,1999,7,79
3161,2245,Onegin (1999),Drama,Drama,1999,7,79
3162,2246,Simpatico (1999),Comedy|Drama,Comedy,1999,4,79
3163,2247,Topsy-Turvy (1999),Drama,Drama,1999,7,79
3164,2248,"Alley Cats, The (1968)",Drama,Drama,1968,7,48
3165,2249,Boiling Point (1993),Action|Drama,Action,1993,0,73
3166,2250,Brenda Starr (1989),Adventure,Adventure,1989,1,69
3167,2251,Carnal Knowledge (1971),Drama,Drama,1971,7,51
3168,2252,Easy Rider (1969),Adventure|Drama,Adventure,1969,1,49
3169,2253,"Falcon and the Snowman, The (1984)",Drama,Drama,1984,7,64
317,2254,"Santa Clause, The (1994)",Children's|Comedy|Fantasy,Children's,1994,3,74
3171,2255,Room at the Top (1959),Drama,Drama,1959,7,39
3172,2256,Ulysses (Ulisse) (1954),Adventure,Adventure,1954,1,34
3173,2257,Any Given Sunday (1999),Drama,Drama,1999,7,79
3174,2258,Man on the Moon (1999),Comedy|Drama,Comedy,1999,4,79
3175,2259,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,Adventure,1999,1,79
3176,2260,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,Drama,1999,7,79
3177,2261,Next Friday (1999),Comedy,Comedy,1999,4,79
3178,2262,"Hurricane, The (1999)",Drama,Drama,1999,7,79
3179,2263,Angela's Ashes (1999),Drama,Drama,1999,7,79
318,2264,"Shawshank Redemption, The (1994)",Drama,Drama,1994,7,74
3180,2265,Play it to the Bone (1999),Comedy|Drama,Comedy,1999,4,79
3181,2266,Titus (1999),Drama,Drama,1999,7,79
3182,2267,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary,Documentary,1999,6,79
3183,2268,"Third Miracle, The (1999)",Drama,Drama,1999,7,79
3184,2269,Montana (1998),Action|Comedy|Crime|Drama,Action,1998,0,78
3185,2270,Snow Falling on Cedars (1999),Drama,Drama,1999,7,79
3186,2271,"Girl, Interrupted (1999)",Drama,Drama,1999,7,79
3187,2272,Trans (1998),Drama,Drama,1998,7,78
3188,2273,"Life and Times of Hank Greenberg, The (1998)",Documentary,Documentary,1998,6,78
3189,2274,My Dog Skip (1999),Comedy,Comedy,1999,4,79
319,2275,Shallow Grave (1994),Thriller,Thriller,1994,15,74
3190,2276,Supernova (2000),Adventure|Sci-Fi,Adventure,2000,1,80
3192,2277,"Terrorist, The (Malli) (1998)",Drama,Drama,1998,7,78
3194,2278,"Way We Were, The (1973)",Drama,Drama,1973,7,53
3196,2279,Stalag 17 (1953),Drama|War,Drama,1953,7,33
3197,2280,"Presidio, The (1988)",Action,Action,1988,0,68
3198,2281,Papillon (1973),Drama,Drama,1973,7,53
3199,2282,Pal Joey (1957),Comedy|Musical|Romance,Comedy,1957,4,37
32,2283,Twelve Monkeys (1995),Drama|Sci-Fi,Drama,1995,7,75
320,2284,Suture (1993),Film-Noir|Thriller,Film-Noir,1993,9,73
3200,2285,"Last Detail, The (1973)",Comedy|Drama,Comedy,1973,4,53
3201,2286,Five Easy Pieces (1970),Drama,Drama,1970,7,50
3202,2287,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama,Drama,1971,7,51
3203,2288,Dead Calm (1989),Thriller,Thriller,1989,15,69
3204,2289,"Boys from Brazil, The (1978)",Thriller,Thriller,1978,15,58
3205,2290,Black Sunday (La Maschera Del Demonio) (1960),Horror,Horror,1960,10,40
3206,2291,Against All Odds (1984),Romance,Romance,1984,13,64
3207,2292,"Snows of Kilimanjaro, The (1952)",Adventure,Adventure,1952,1,32
3208,2293,Loaded Weapon 1 (1993),Action|Comedy,Action,1993,0,73
3209,2294,"Loves of Carmen, The (1948)",Drama,Drama,1948,7,28
321,2295,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,Drama,1993,7,73
3210,2296,Fast Times at Ridgemont High (1982),Comedy,Comedy,1982,4,62
3211,2297,"Cry in the Dark, A (1988)",Drama,Drama,1988,7,68
3212,2298,Born to Win (1971),Drama,Drama,1971,7,51
3213,2299,Batman: Mask of the Phantasm (1993),Animation|Children's,Animation,1993,2,73
3214,2300,American Flyers (1985),Drama,Drama,1985,7,65
3215,2301,Voyage of the Damned (1976),Drama,Drama,1976,7,56
3216,2302,Vampyros Lesbos (Las Vampiras) (1970),Horror,Horror,1970,10,50
3217,2303,"Star Is Born, A (1937)",Drama,Drama,1937,7,17
3218,2304,Poison (1991),Drama,Drama,1991,7,71
3219,2305,Pacific Heights (1990),Thriller,Thriller,1990,15,70
322,2306,Swimming with Sharks (1995),Comedy|Drama,Comedy,1995,4,75
3220,2307,Night Tide (1961),Drama,Drama,1961,7,41
3221,2308,"Draughtsman's Contract, The (1982)",Drama,Drama,1982,7,62
3222,2309,Carmen (1984),Drama,Drama,1984,7,64
3223,2310,"Zed & Two Noughts, A (1985)",Drama,Drama,1985,7,65
3224,2311,Woman in the Dunes (Suna no onna) (1964),Drama,Drama,1964,7,44
3225,2312,Down to You (2000),Comedy|Romance,Comedy,2000,4,80
3228,2313,Wirey Spindell (1999),Comedy,Comedy,1999,4,79
3229,2314,Another Man's Poison (1952),Crime|Drama,Crime,1952,5,32
3230,2315,"Odessa File, The (1974)",Thriller,Thriller,1974,15,54
3232,2316,Seven Chances (1925),Comedy,Comedy,1925,4,5
3233,2317,Smashing Time (1967),Comedy,Comedy,1967,4,47
3235,2318,Where the Buffalo Roam (1980),Comedy,Comedy,1980,4,60
3236,2319,Zachariah (1971),Western,Western,1971,17,51
3237,2320,Kestrel's Eye (Falkens öga) (1998),Documentary,Documentary,1998,6,78
3238,2321,Eye of the Beholder (1999),Thriller,Thriller,1999,15,79
3239,2322,Isn't She Great? (2000),Comedy,Comedy,2000,4,80
